# Full data listing for the real world dataset
# Data Directory: 
Test_Data/rw4/, DfD/data/rw4/, Projects/rw_data/
k41/left/exp_50/image_141_50.00.png, k41/left/exp_50/image_129_50.00.png, k41/lidar/lidar_rng_left_00000_8bit_x6d6.png
k41/left/exp_60/image_141_60.00.png, k41/left/exp_60/image_129_60.00.png, k41/lidar/lidar_rng_left_00000_8bit_x6d6.png
k41/left/exp_70/image_141_70.00.png, k41/left/exp_70/image_129_70.00.png, k41/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k42/left/exp_10/image_141_10.00.png, k42/left/exp_10/image_129_10.00.png, k42/lidar/lidar_rng_left_00000_8bit_x6d6.png
k42/left/exp_20/image_141_20.00.png, k42/left/exp_20/image_129_20.00.png, k42/lidar/lidar_rng_left_00000_8bit_x6d6.png
k42/left/exp_30/image_141_30.00.png, k42/left/exp_30/image_129_30.00.png, k42/lidar/lidar_rng_left_00000_8bit_x6d6.png
k42/left/exp_40/image_141_40.00.png, k42/left/exp_40/image_129_40.00.png, k42/lidar/lidar_rng_left_00000_8bit_x6d6.png
k42/left/exp_50/image_141_50.00.png, k42/left/exp_50/image_129_50.00.png, k42/lidar/lidar_rng_left_00000_8bit_x6d6.png
k42/left/exp_60/image_141_60.00.png, k42/left/exp_60/image_129_60.00.png, k42/lidar/lidar_rng_left_00000_8bit_x6d6.png
k42/left/exp_70/image_141_70.00.png, k42/left/exp_70/image_129_70.00.png, k42/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k43/left/exp_10/image_141_10.00.png, k43/left/exp_10/image_129_10.00.png, k43/lidar/lidar_rng_left_00000_8bit_x6d6.png
k43/left/exp_20/image_141_20.00.png, k43/left/exp_20/image_129_20.00.png, k43/lidar/lidar_rng_left_00000_8bit_x6d6.png
k43/left/exp_30/image_141_30.00.png, k43/left/exp_30/image_129_30.00.png, k43/lidar/lidar_rng_left_00000_8bit_x6d6.png
k43/left/exp_40/image_141_40.00.png, k43/left/exp_40/image_129_40.00.png, k43/lidar/lidar_rng_left_00000_8bit_x6d6.png
k43/left/exp_50/image_141_50.00.png, k43/left/exp_50/image_129_50.00.png, k43/lidar/lidar_rng_left_00000_8bit_x6d6.png
k43/left/exp_60/image_141_60.00.png, k43/left/exp_60/image_129_60.00.png, k43/lidar/lidar_rng_left_00000_8bit_x6d6.png
k43/left/exp_70/image_141_70.00.png, k43/left/exp_70/image_129_70.00.png, k43/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k49/left/exp_10/image_141_10.00.png, k49/left/exp_10/image_129_10.00.png, k49/lidar/lidar_rng_left_00000_8bit_x6d6.png
k49/left/exp_20/image_141_20.00.png, k49/left/exp_20/image_129_20.00.png, k49/lidar/lidar_rng_left_00000_8bit_x6d6.png
k49/left/exp_30/image_141_30.00.png, k49/left/exp_30/image_129_30.00.png, k49/lidar/lidar_rng_left_00000_8bit_x6d6.png
k49/left/exp_40/image_141_40.00.png, k49/left/exp_40/image_129_40.00.png, k49/lidar/lidar_rng_left_00000_8bit_x6d6.png
k49/left/exp_50/image_141_50.00.png, k49/left/exp_50/image_129_50.00.png, k49/lidar/lidar_rng_left_00000_8bit_x6d6.png
k49/left/exp_60/image_141_60.00.png, k49/left/exp_60/image_129_60.00.png, k49/lidar/lidar_rng_left_00000_8bit_x6d6.png
k49/left/exp_70/image_141_70.00.png, k49/left/exp_70/image_129_70.00.png, k49/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k50/left/exp_10/image_141_10.00.png, k50/left/exp_10/image_129_10.00.png, k50/lidar/lidar_rng_left_00000_8bit_x6d6.png
k50/left/exp_20/image_141_20.00.png, k50/left/exp_20/image_129_20.00.png, k50/lidar/lidar_rng_left_00000_8bit_x6d6.png
k50/left/exp_30/image_141_30.00.png, k50/left/exp_30/image_129_30.00.png, k50/lidar/lidar_rng_left_00000_8bit_x6d6.png
k50/left/exp_40/image_141_40.00.png, k50/left/exp_40/image_129_40.00.png, k50/lidar/lidar_rng_left_00000_8bit_x6d6.png
k50/left/exp_50/image_141_50.00.png, k50/left/exp_50/image_129_50.00.png, k50/lidar/lidar_rng_left_00000_8bit_x6d6.png
k50/left/exp_60/image_141_60.00.png, k50/left/exp_60/image_129_60.00.png, k50/lidar/lidar_rng_left_00000_8bit_x6d6.png
k50/left/exp_70/image_141_70.00.png, k50/left/exp_70/image_129_70.00.png, k50/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k51/left/exp_10/image_141_10.00.png, k51/left/exp_10/image_129_10.00.png, k51/lidar/lidar_rng_left_00000_8bit_x6d6.png
k51/left/exp_20/image_141_20.00.png, k51/left/exp_20/image_129_20.00.png, k51/lidar/lidar_rng_left_00000_8bit_x6d6.png
k51/left/exp_30/image_141_30.00.png, k51/left/exp_30/image_129_30.00.png, k51/lidar/lidar_rng_left_00000_8bit_x6d6.png
k51/left/exp_40/image_141_40.00.png, k51/left/exp_40/image_129_40.00.png, k51/lidar/lidar_rng_left_00000_8bit_x6d6.png
k51/left/exp_50/image_141_50.00.png, k51/left/exp_50/image_129_50.00.png, k51/lidar/lidar_rng_left_00000_8bit_x6d6.png
k51/left/exp_60/image_141_60.00.png, k51/left/exp_60/image_129_60.00.png, k51/lidar/lidar_rng_left_00000_8bit_x6d6.png
k51/left/exp_70/image_141_70.00.png, k51/left/exp_70/image_129_70.00.png, k51/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k53/left/exp_10/image_141_10.00.png, k53/left/exp_10/image_129_10.00.png, k53/lidar/lidar_rng_left_00000_8bit_x6d6.png
k53/left/exp_20/image_141_20.00.png, k53/left/exp_20/image_129_20.00.png, k53/lidar/lidar_rng_left_00000_8bit_x6d6.png
k53/left/exp_30/image_141_30.00.png, k53/left/exp_30/image_129_30.00.png, k53/lidar/lidar_rng_left_00000_8bit_x6d6.png
k53/left/exp_40/image_141_40.00.png, k53/left/exp_40/image_129_40.00.png, k53/lidar/lidar_rng_left_00000_8bit_x6d6.png
k53/left/exp_50/image_141_50.00.png, k53/left/exp_50/image_129_50.00.png, k53/lidar/lidar_rng_left_00000_8bit_x6d6.png
k53/left/exp_60/image_141_60.00.png, k53/left/exp_60/image_129_60.00.png, k53/lidar/lidar_rng_left_00000_8bit_x6d6.png
k53/left/exp_70/image_141_70.00.png, k53/left/exp_70/image_129_70.00.png, k53/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k54/left/exp_10/image_141_10.00.png, k54/left/exp_10/image_129_10.00.png, k54/lidar/lidar_rng_left_00000_8bit_x6d6.png
k54/left/exp_20/image_141_20.00.png, k54/left/exp_20/image_129_20.00.png, k54/lidar/lidar_rng_left_00000_8bit_x6d6.png
k54/left/exp_30/image_141_30.00.png, k54/left/exp_30/image_129_30.00.png, k54/lidar/lidar_rng_left_00000_8bit_x6d6.png
k54/left/exp_40/image_141_40.00.png, k54/left/exp_40/image_129_40.00.png, k54/lidar/lidar_rng_left_00000_8bit_x6d6.png
k54/left/exp_50/image_141_50.00.png, k54/left/exp_50/image_129_50.00.png, k54/lidar/lidar_rng_left_00000_8bit_x6d6.png
k54/left/exp_60/image_141_60.00.png, k54/left/exp_60/image_129_60.00.png, k54/lidar/lidar_rng_left_00000_8bit_x6d6.png
k54/left/exp_70/image_141_70.00.png, k54/left/exp_70/image_129_70.00.png, k54/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k55/left/exp_10/image_141_10.00.png, k55/left/exp_10/image_129_10.00.png, k55/lidar/lidar_rng_left_00000_8bit_x6d6.png
k55/left/exp_20/image_141_20.00.png, k55/left/exp_20/image_129_20.00.png, k55/lidar/lidar_rng_left_00000_8bit_x6d6.png
k55/left/exp_30/image_141_30.00.png, k55/left/exp_30/image_129_30.00.png, k55/lidar/lidar_rng_left_00000_8bit_x6d6.png
k55/left/exp_40/image_141_40.00.png, k55/left/exp_40/image_129_40.00.png, k55/lidar/lidar_rng_left_00000_8bit_x6d6.png
k55/left/exp_50/image_141_50.00.png, k55/left/exp_50/image_129_50.00.png, k55/lidar/lidar_rng_left_00000_8bit_x6d6.png
k55/left/exp_60/image_141_60.00.png, k55/left/exp_60/image_129_60.00.png, k55/lidar/lidar_rng_left_00000_8bit_x6d6.png
k55/left/exp_70/image_141_70.00.png, k55/left/exp_70/image_129_70.00.png, k55/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k57/left/exp_10/image_141_10.00.png, k57/left/exp_10/image_129_10.00.png, k57/lidar/lidar_rng_left_00000_8bit_x6d6.png
k57/left/exp_20/image_141_20.00.png, k57/left/exp_20/image_129_20.00.png, k57/lidar/lidar_rng_left_00000_8bit_x6d6.png
k57/left/exp_30/image_141_30.00.png, k57/left/exp_30/image_129_30.00.png, k57/lidar/lidar_rng_left_00000_8bit_x6d6.png
k57/left/exp_40/image_141_40.00.png, k57/left/exp_40/image_129_40.00.png, k57/lidar/lidar_rng_left_00000_8bit_x6d6.png
k57/left/exp_50/image_141_50.00.png, k57/left/exp_50/image_129_50.00.png, k57/lidar/lidar_rng_left_00000_8bit_x6d6.png
k57/left/exp_60/image_141_60.00.png, k57/left/exp_60/image_129_60.00.png, k57/lidar/lidar_rng_left_00000_8bit_x6d6.png
k57/left/exp_70/image_141_70.00.png, k57/left/exp_70/image_129_70.00.png, k57/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k58/left/exp_10/image_141_10.00.png, k58/left/exp_10/image_129_10.00.png, k58/lidar/lidar_rng_left_00000_8bit_x6d6.png
k58/left/exp_20/image_141_20.00.png, k58/left/exp_20/image_129_20.00.png, k58/lidar/lidar_rng_left_00000_8bit_x6d6.png
k58/left/exp_30/image_141_30.00.png, k58/left/exp_30/image_129_30.00.png, k58/lidar/lidar_rng_left_00000_8bit_x6d6.png
k58/left/exp_40/image_141_40.00.png, k58/left/exp_40/image_129_40.00.png, k58/lidar/lidar_rng_left_00000_8bit_x6d6.png
k58/left/exp_50/image_141_50.00.png, k58/left/exp_50/image_129_50.00.png, k58/lidar/lidar_rng_left_00000_8bit_x6d6.png
k58/left/exp_60/image_141_60.00.png, k58/left/exp_60/image_129_60.00.png, k58/lidar/lidar_rng_left_00000_8bit_x6d6.png
k58/left/exp_70/image_141_70.00.png, k58/left/exp_70/image_129_70.00.png, k58/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k59/left/exp_10/image_141_10.00.png, k59/left/exp_10/image_129_10.00.png, k59/lidar/lidar_rng_left_00000_8bit_x6d6.png
k59/left/exp_20/image_141_20.00.png, k59/left/exp_20/image_129_20.00.png, k59/lidar/lidar_rng_left_00000_8bit_x6d6.png
k59/left/exp_30/image_141_30.00.png, k59/left/exp_30/image_129_30.00.png, k59/lidar/lidar_rng_left_00000_8bit_x6d6.png
k59/left/exp_40/image_141_40.00.png, k59/left/exp_40/image_129_40.00.png, k59/lidar/lidar_rng_left_00000_8bit_x6d6.png
k59/left/exp_50/image_141_50.00.png, k59/left/exp_50/image_129_50.00.png, k59/lidar/lidar_rng_left_00000_8bit_x6d6.png
k59/left/exp_60/image_141_60.00.png, k59/left/exp_60/image_129_60.00.png, k59/lidar/lidar_rng_left_00000_8bit_x6d6.png
k59/left/exp_70/image_141_70.00.png, k59/left/exp_70/image_129_70.00.png, k59/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k61/left/exp_10/image_141_10.00.png, k61/left/exp_10/image_129_10.00.png, k61/lidar/lidar_rng_left_00000_8bit_x6d6.png
k61/left/exp_20/image_141_20.00.png, k61/left/exp_20/image_129_20.00.png, k61/lidar/lidar_rng_left_00000_8bit_x6d6.png
k61/left/exp_30/image_141_30.00.png, k61/left/exp_30/image_129_30.00.png, k61/lidar/lidar_rng_left_00000_8bit_x6d6.png
k61/left/exp_40/image_141_40.00.png, k61/left/exp_40/image_129_40.00.png, k61/lidar/lidar_rng_left_00000_8bit_x6d6.png
k61/left/exp_50/image_141_50.00.png, k61/left/exp_50/image_129_50.00.png, k61/lidar/lidar_rng_left_00000_8bit_x6d6.png
k61/left/exp_60/image_141_60.00.png, k61/left/exp_60/image_129_60.00.png, k61/lidar/lidar_rng_left_00000_8bit_x6d6.png
k61/left/exp_70/image_141_70.00.png, k61/left/exp_70/image_129_70.00.png, k61/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k62/left/exp_10/image_141_10.00.png, k62/left/exp_10/image_129_10.00.png, k62/lidar/lidar_rng_left_00000_8bit_x6d6.png
k62/left/exp_20/image_141_20.00.png, k62/left/exp_20/image_129_20.00.png, k62/lidar/lidar_rng_left_00000_8bit_x6d6.png
k62/left/exp_30/image_141_30.00.png, k62/left/exp_30/image_129_30.00.png, k62/lidar/lidar_rng_left_00000_8bit_x6d6.png
k62/left/exp_40/image_141_40.00.png, k62/left/exp_40/image_129_40.00.png, k62/lidar/lidar_rng_left_00000_8bit_x6d6.png
k62/left/exp_50/image_141_50.00.png, k62/left/exp_50/image_129_50.00.png, k62/lidar/lidar_rng_left_00000_8bit_x6d6.png
k62/left/exp_60/image_141_60.00.png, k62/left/exp_60/image_129_60.00.png, k62/lidar/lidar_rng_left_00000_8bit_x6d6.png
k62/left/exp_70/image_141_70.00.png, k62/left/exp_70/image_129_70.00.png, k62/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
k63/left/exp_10/image_141_10.00.png, k63/left/exp_10/image_129_10.00.png, k63/lidar/lidar_rng_left_00000_8bit_x6d6.png
k63/left/exp_20/image_141_20.00.png, k63/left/exp_20/image_129_20.00.png, k63/lidar/lidar_rng_left_00000_8bit_x6d6.png
k63/left/exp_30/image_141_30.00.png, k63/left/exp_30/image_129_30.00.png, k63/lidar/lidar_rng_left_00000_8bit_x6d6.png
k63/left/exp_40/image_141_40.00.png, k63/left/exp_40/image_129_40.00.png, k63/lidar/lidar_rng_left_00000_8bit_x6d6.png
k63/left/exp_50/image_141_50.00.png, k63/left/exp_50/image_129_50.00.png, k63/lidar/lidar_rng_left_00000_8bit_x6d6.png
k63/left/exp_60/image_141_60.00.png, k63/left/exp_60/image_129_60.00.png, k63/lidar/lidar_rng_left_00000_8bit_x6d6.png
k63/left/exp_70/image_141_70.00.png, k63/left/exp_70/image_129_70.00.png, k63/lidar/lidar_rng_left_00000_8bit_x6d6.png
#------------------------------------------------------
